topFinGrpNo,dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2
030300,202410,0010438,240016,M,복리,24,3.2,3.2
030300,202410,0010439,240001,S,단리,1,2.0,2.0
030300,202410,0010439,240001,S,단리,3,2.5,2.5
030300,202410,0010439,240001,S,단리,6,3.5,3.5
030300,202410,0010439,240001,S,단리,12,3.6,3.6
030300,202410,0010439,240001,S,단리,24,3.2,3.2
030300,202410,0010439,240001,S,단리,36,3.2,3.2
030300,202410,0010439,240001,M,복리,1,2.0,2.0
030300,202410,0010439,240001,M,복리,3,2.5,2.5
030300,202410,0010439,240001,M,복리,6,3.5,3.5
030300,202410,0010439,240001,M,복리,12,3.6,3.6
030300,202410,0010439,240001,M,복리,24,3.2,3.2
030300,202410,0010439,240001,M,복리,36,3.2,3.2
030300,202410,0010439,240009,S,단리,1,2.0,2.0
030300,202410,0010439,240009,S,단리,3,2.5,2.5
030300,202410,0010439,240009,S,단리,6,3.5,3.5
030300,202410,0010439,240009,S,단리,12,3.6,3.6
030300,202410,0010439,240009,S,단리,24,3.2,3.2
030300,202410,0010439,240009,S,단리,36,3.2,3.2
030300,202410,0010439,240009,M,복리,1,2.0,2.0
030300,202410,0010439,240009,M,복리,3,2.5,2.5
030300,202410,0010439,240009,M,복리,6,3.5,3.5
030300,202410,0010439,240009,M,복리,12,3.6,3.6
030300,202410,0010439,240009,M,복리,24,3.2,3.2
030300,202410,0010439,240009,M,복리,36,3.2,3.2
030300,202410,0010448,24-0001,S,단리,1,2.0,2.0
030300,202410,0010448,24-0001,S,단리,3,3.0,3.0
030300,202410,0010448,24-0001,S,단리,6,3.2,3.2
030300,202410,0010448,24-0001,S,단리,12,3.7,3.7
030300,202410,0010448,24-0001,S,단리,24,3.5,3.5
030300,202410,0010448,24-0001,M,복리,1,2.0,2.0
030300,202410,0010448,24-0001,M,복리,3,3.0,3.0
030300,202410,0010448,24-0001,M,복리,6,3.2,3.2
030300,202410,0010448,24-0001,M,복리,12,3.7,3.7
030300,202410,0010448,24-0001,M,복리,24,3.5,3.5
030300,202410,0010448,24-0002,S,단리,1,2.0,2.0
030300,202410,0010448,24-0002,S,단리,3,3.0,3.0
030300,202410,0010448,24-0002,S,단리,6,3.2,3.2
030300,202410,0010448,24-0002,S,단리,12,3.7,3.7
030300,202410,0010448,24-0002,S,단리,24,3.5,3.5
030300,202410,0010448,24-0002,M,복리,1,2.0,2.0
030300,202410,0010448,24-0002,M,복리,3,3.0,3.0
030300,202410,0010448,24-0002,M,복리,6,3.2,3.2
030300,202410,0010448,24-0002,M,복리,12,3.7,3.7
030300,202410,0010448,24-0002,M,복리,24,3.5,3.5
030300,202410,0010448,24-0003,S,단리,1,2.0,2.0
030300,202410,0010448,24-0003,S,단리,3,3.0,3.0
030300,202410,0010448,24-0003,S,단리,6,3.2,3.2
030300,202410,0010448,24-0003,S,단리,12,3.7,3.7
030300,202410,0010448,24-0003,S,단리,24,3.5,3.5
030300,202410,0010448,24-0003,M,복리,1,2.0,2.0
030300,202410,0010448,24-0003,M,복리,3,3.0,3.0
030300,202410,0010448,24-0003,M,복리,6,3.2,3.2
030300,202410,0010448,24-0003,M,복리,12,3.7,3.7
030300,202410,0010448,24-0003,M,복리,24,3.5,3.5
030300,202410,0010449,NY240001,S,단리,1,2.0,2.0
030300,202410,0010449,NY240001,S,단리,3,2.5,2.5
030300,202410,0010449,NY240001,S,단리,6,3.0,3.0
030300,202410,0010449,NY240001,S,단리,12,3.5,3.5
030300,202410,0010449,NY240001,S,단리,24,3.0,3.0
030300,202410,0010449,NY240001,M,복리,1,2.0,2.0
030300,202410,0010449,NY240001,M,복리,3,2.5,2.5
030300,202410,0010449,NY240001,M,복리,6,3.0,3.0
030300,202410,0010449,NY240001,M,복리,12,3.5,3.5
030300,202410,0010449,NY240001,M,복리,24,3.0,3.0
030300,202410,0010449,NY240004,S,단리,1,2.0,2.0
030300,202410,0010449,NY240004,S,단리,3,2.5,2.5
030300,202410,0010449,NY240004,S,단리,6,3.0,3.0
030300,202410,0010449,NY240004,S,단리,12,3.5,3.5
030300,202410,0010449,NY240004,S,단리,24,3.0,3.0
030300,202410,0010449,NY240004,M,복리,1,2.0,2.0
030300,202410,0010449,NY240004,M,복리,3,2.5,2.5
030300,202410,0010449,NY240004,M,복리,6,3.0,3.0
030300,202410,0010449,NY240004,M,복리,12,3.5,3.5
030300,202410,0010449,NY240004,M,복리,24,3.0,3.0
030300,202410,0010449,NY240009,S,단리,1,2.0,2.0
030300,202410,0010449,NY240009,S,단리,3,2.5,2.5
030300,202410,0010449,NY240009,S,단리,6,3.0,3.0
030300,202410,0010449,NY240009,S,단리,12,3.5,3.5
030300,202410,0010449,NY240009,S,단리,24,3.0,3.0
030300,202410,0010449,NY240009,M,복리,1,2.0,2.0
030300,202410,0010449,NY240009,M,복리,3,2.5,2.5
030300,202410,0010449,NY240009,M,복리,6,3.0,3.0
030300,202410,0010449,NY240009,M,복리,12,3.5,3.5
030300,202410,0010449,NY240009,M,복리,24,3.0,3.0
030300,202410,0010453,240001,S,단리,1,2.0,2.0
030300,202410,0010453,240001,S,단리,3,2.2,2.2
030300,202410,0010453,240001,S,단리,6,3.1,3.1
030300,202410,0010453,240001,S,단리,12,3.4,3.4
030300,202410,0010453,240001,S,단리,24,2.0,2.0
030300,202410,0010453,240001,M,복리,1,2.0,2.0
030300,202410,0010453,240001,M,복리,3,2.2,2.2
030300,202410,0010453,240001,M,복리,6,3.1,3.1
030300,202410,0010453,240001,M,복리,12,3.4,3.4
030300,202410,0010453,240001,M,복리,24,2.0,2.0
030300,202410,0010453,240016,S,단리,1,2.0,2.0
030300,202410,0010453,240016,S,단리,3,2.2,2.2
030300,202410,0010453,240016,S,단리,6,3.4,3.4
030300,202410,0010453,240016,S,단리,12,3.5,3.5
030300,202410,0010453,240016,S,단리,24,2.0,2.0
030300,202410,0010453,240016,M,복리,1,2.0,2.0
030300,202410,0010453,240016,M,복리,3,2.2,2.2
030300,202410,0010453,240016,M,복리,6,3.4,3.4
030300,202410,0010453,240016,M,복리,12,3.5,3.5
030300,202410,0010453,240016,M,복리,24,2.0,2.0
030300,202410,0010456,240001,S,단리,1,2.0,2.0
030300,202410,0010456,240001,S,단리,3,2.5,2.5
030300,202410,0010456,240001,S,단리,6,3.0,3.0
030300,202410,0010456,240001,S,단리,12,3.4,3.4
030300,202410,0010456,240001,S,단리,24,3.4,3.4
030300,202410,0010456,240001,M,복리,1,2.0,2.0
030300,202410,0010456,240001,M,복리,3,2.5,2.5
030300,202410,0010456,240001,M,복리,6,3.0,3.0
030300,202410,0010456,240001,M,복리,12,3.4,3.4
030300,202410,0010456,240001,M,복리,24,3.4,3.4
030300,202410,0010456,240013,S,단리,1,2.0,2.0
030300,202410,0010456,240013,S,단리,3,2.5,2.5
030300,202410,0010456,240013,S,단리,6,3.0,3.0
030300,202410,0010456,240013,S,단리,12,3.5,3.5
030300,202410,0010456,240013,S,단리,24,3.5,3.5
030300,202410,0010456,240013,M,복리,1,2.0,2.0
030300,202410,0010456,240013,M,복리,3,2.5,2.5
030300,202410,0010456,240013,M,복리,6,3.0,3.0
030300,202410,0010456,240013,M,복리,12,3.5,3.5
030300,202410,0010456,240013,M,복리,24,3.5,3.5
030300,202410,0010456,240029,S,단리,1,2.0,2.0
030300,202410,0010456,240029,S,단리,3,2.5,2.5
030300,202410,0010456,240029,S,단리,6,3.0,3.0
030300,202410,0010456,240029,S,단리,12,3.5,3.5
030300,202410,0010456,240029,S,단리,24,3.5,3.5
030300,202410,0010456,240029,M,복리,1,2.0,2.0
030300,202410,0010456,240029,M,복리,3,2.5,2.5
030300,202410,0010456,240029,M,복리,6,3.0,3.0
030300,202410,0010456,240029,M,복리,12,3.5,3.5
030300,202410,0010456,240029,M,복리,24,3.5,3.5
030300,202410,0010456,240042,S,단리,1,2.0,2.0
030300,202410,0010456,240042,S,단리,3,2.5,2.5
030300,202410,0010456,240042,S,단리,6,3.0,3.0
030300,202410,0010456,240042,S,단리,12,3.4,3.4
030300,202410,0010456,240042,S,단리,24,3.4,3.4
030300,202410,0010456,240042,M,복리,1,2.0,2.0
030300,202410,0010456,240042,M,복리,3,2.5,2.5
030300,202410,0010456,240042,M,복리,6,3.0,3.0
030300,202410,0010456,240042,M,복리,12,3.4,3.4
030300,202410,0010456,240042,M,복리,24,3.4,3.4
030300,202410,0010456,240052,S,단리,12,3.5,3.5
030300,202410,0010456,240052,M,복리,12,3.5,3.5
030300,202410,0010456,240054,S,단리,12,3.6,3.6
030300,202410,0010456,240054,M,복리,12,3.6,3.6
030300,202410,0010456,240056,S,단리,12,3.6,3.6
030300,202410,0010456,240056,M,복리,12,3.6,3.6
030300,202410,0010456,240058,S,단리,12,3.5,3.5
030300,202410,0010456,240058,M,복리,12,3.5,3.5
030300,202410,0010456,240060,S,단리,6,3.55,3.55
030300,202410,0010456,240060,M,복리,6,3.55,3.55
030300,202410,0010456,240062,S,단리,6,3.55,3.55
030300,202410,0010456,240062,M,복리,6,3.55,3.55
030300,202410,0010456,240064,S,단리,6,3.65,3.65
030300,202410,0010456,240064,M,복리,6,3.65,3.65
030300,202410,0010456,240066,S,단리,6,3.65,3.65
030300,202410,0010456,240066,M,복리,6,3.65,3.65
030300,202410,0010457,240008,S,단리,1,2.3,2.3
030300,202410,0010457,240008,S,단리,3,3.2,3.2
030300,202410,0010457,240008,S,단리,6,3.2,3.2
030300,202410,0010457,240008,S,단리,12,3.5,3.5
030300,202410,0010457,240008,S,단리,24,3.2,3.2
030300,202410,0010457,240008,M,복리,1,2.3,2.3
030300,202410,0010457,240008,M,복리,3,3.2,3.2
030300,202410,0010457,240008,M,복리,6,3.2,3.2
030300,202410,0010457,240008,M,복리,12,3.5,3.5
030300,202410,0010457,240008,M,복리,24,3.2,3.2
030300,202410,0010457,240010,S,단리,1,2.3,2.3
030300,202410,0010457,240010,S,단리,3,2.6,2.6
030300,202410,0010457,240010,S,단리,6,3.2,3.2
030300,202410,0010457,240010,S,단리,12,3.5,3.5
030300,202410,0010457,240010,S,단리,24,3.2,3.2
030300,202410,0010457,240010,M,복리,1,2.3,2.3
030300,202410,0010457,240010,M,복리,3,2.6,2.6
030300,202410,0010457,240010,M,복리,6,3.2,3.2
030300,202410,0010457,240010,M,복리,12,3.5,3.5
030300,202410,0010457,240010,M,복리,24,3.2,3.2
030300,202410,0010457,240016,S,단리,1,2.3,2.3
030300,202410,0010457,240016,S,단리,3,2.6,2.6
030300,202410,0010457,240016,S,단리,6,3.2,3.2
030300,202410,0010457,240016,S,단리,12,3.5,3.5
030300,202410,0010457,240016,S,단리,24,3.2,3.2
030300,202410,0010457,240016,M,복리,1,2.3,2.3
030300,202410,0010457,240016,M,복리,3,2.6,2.6
030300,202410,0010457,240016,M,복리,6,3.2,3.2
030300,202410,0010457,240016,M,복리,12,3.5,3.5
030300,202410,0010457,240016,M,복리,24,3.2,3.2
030300,202410,0010460,240011,S,단리,1,2.2,2.2
030300,202410,0010460,240011,S,단리,3,2.2,2.2
030300,202410,0010460,240011,S,단리,6,2.6,2.6
030300,202410,0010460,240011,S,단리,12,3.6,3.6
030300,202410,0010460,240011,S,단리,24,3.1,3.1
030300,202410,0010460,240011,S,단리,36,3.0,3.0
030300,202410,0010460,240011,M,복리,1,2.2,2.2
030300,202410,0010460,240011,M,복리,3,2.2,2.2
030300,202410,0010460,240011,M,복리,6,2.61,2.61
030300,202410,0010460,240011,M,복리,12,3.66,3.66
030300,202410,0010460,240011,M,복리,24,3.19,3.19
030300,202410,0010460,240011,M,복리,36,3.14,3.14
030300,202410,0010460,240013,S,단리,1,2.2,2.2
030300,202410,0010460,240013,S,단리,3,2.2,2.2
030300,202410,0010460,240013,S,단리,6,2.6,2.6
030300,202410,0010460,240013,S,단리,12,3.6,3.6
030300,202410,0010460,240013,S,단리,24,3.1,3.1
030300,202410,0010460,240013,S,단리,36,3.0,3.0
030300,202410,0010460,240013,M,복리,1,2.2,2.2
030300,202410,0010460,240013,M,복리,3,2.2,2.2
030300,202410,0010460,240013,M,복리,6,2.61,2.61
030300,202410,0010460,240013,M,복리,12,3.66,3.66
030300,202410,0010460,240013,M,복리,24,3.19,3.19
030300,202410,0010460,240013,M,복리,36,3.14,3.14
030300,202410,0010460,240015,S,단리,1,2.2,2.2
030300,202410,0010460,240015,S,단리,3,2.2,2.2
030300,202410,0010460,240015,S,단리,6,2.6,2.6
030300,202410,0010460,240015,S,단리,12,3.6,3.6
030300,202410,0010460,240015,S,단리,24,3.1,3.1
030300,202410,0010460,240015,S,단리,36,3.0,3.0
030300,202410,0010460,240015,M,복리,1,2.2,2.2
030300,202410,0010460,240015,M,복리,3,2.2,2.2
030300,202410,0010460,240015,M,복리,6,2.61,2.61
030300,202410,0010460,240015,M,복리,12,3.66,3.66
030300,202410,0010460,240015,M,복리,24,3.19,3.19
030300,202410,0010460,240015,M,복리,36,3.14,3.14
030300,202410,0010460,240019,S,단리,1,2.0,2.0
030300,202410,0010460,240019,S,단리,3,2.0,2.0
030300,202410,0010460,240019,S,단리,6,2.3,2.3
030300,202410,0010460,240019,S,단리,12,3.3,3.3
030300,202410,0010460,240019,S,단리,24,3.0,3.0
030300,202410,0010460,240019,S,단리,36,2.8,2.8
030300,202410,0010460,240019,M,복리,1,2.0,2.0
030300,202410,0010460,240019,M,복리,3,2.0,2.0
030300,202410,0010460,240019,M,복리,6,2.31,2.31
030300,202410,0010460,240019,M,복리,12,3.35,3.35
030300,202410,0010460,240019,M,복리,24,3.09,3.09
030300,202410,0010460,240019,M,복리,36,2.92,2.92
030300,202410,0010463,240001 240002,S,단리,1,1.7,1.7
030300,202410,0010463,240001 240002,S,단리,3,2.2,2.2
030300,202410,0010463,240001 240002,S,단리,6,3.0,3.0
030300,202410,0010463,240001 240002,S,단리,12,3.6,3.6
030300,202410,0010463,240001 240002,S,단리,24,3.0,3.0
030300,202410,0010463,240001 240002,S,단리,36,2.5,2.5
030300,202410,0010463,240001 240002,M,복리,1,1.7,1.7
030300,202410,0010463,240001 240002,M,복리,3,2.2,2.2
030300,202410,0010463,240001 240002,M,복리,6,3.0,3.0
030300,202410,0010463,240001 240002,M,복리,12,3.6,3.6
030300,202410,0010463,240001 240002,M,복리,24,3.0,3.0
030300,202410,0010463,240001 240002,M,복리,36,2.5,2.5
030300,202410,0010463,240006 240007,S,단리,1,1.7,1.7
030300,202410,0010463,240006 240007,S,단리,3,2.2,2.2
030300,202410,0010463,240006 240007,S,단리,6,3.0,3.0
030300,202410,0010463,240006 240007,S,단리,12,3.6,3.6
030300,202410,0010463,240006 240007,S,단리,24,3.0,3.0
030300,202410,0010463,240006 240007,S,단리,36,2.5,2.5
030300,202410,0010463,240006 240007,M,복리,1,1.7,1.7
030300,202410,0010463,240006 240007,M,복리,3,2.2,2.2
030300,202410,0010463,240006 240007,M,복리,6,3.0,3.0
030300,202410,0010463,240006 240007,M,복리,12,3.6,3.6
030300,202410,0010463,240006 240007,M,복리,24,3.0,3.0
030300,202410,0010463,240006 240007,M,복리,36,2.5,2.5
030300,202410,0010464,240010,S,단리,1,1.1,1.1
030300,202410,0010464,240010,S,단리,3,3.0,3.0
030300,202410,0010464,240010,S,단리,6,3.4,3.4
030300,202410,0010464,240010,S,단리,12,3.5,3.6
030300,202410,0010464,240010,S,단리,24,3.0,3.1
030300,202410,0010464,240010,M,복리,1,1.1,1.1
030300,202410,0010464,240010,M,복리,3,3.0,3.0
030300,202410,0010464,240010,M,복리,6,3.4,3.4
030300,202410,0010464,240010,M,복리,12,3.5,3.6
030300,202410,0010464,240010,M,복리,24,3.0,3.1
030300,202410,0010464,240012,S,단리,1,1.2,1.2
030300,202410,0010464,240012,S,단리,3,3.0,3.0
030300,202410,0010464,240012,S,단리,6,3.5,3.5
030300,202410,0010464,240012,S,단리,12,3.6,3.6
030300,202410,0010464,240012,S,단리,24,3.0,3.0
030300,202410,0010464,240012,M,복리,1,1.2,1.2
030300,202410,0010464,240012,M,복리,3,3.0,3.0
030300,202410,0010464,240012,M,복리,6,3.5,3.5
030300,202410,0010464,240012,M,복리,12,3.6,3.6
030300,202410,0010464,240012,M,복리,24,3.0,3.0
030300,202410,0010464,240014,S,단리,1,1.2,1.2
030300,202410,0010464,240014,S,단리,3,3.0,3.0
030300,202410,0010464,240014,S,단리,6,3.5,3.5
030300,202410,0010464,240014,S,단리,12,3.6,3.6
030300,202410,0010464,240014,S,단리,24,3.0,3.0
030300,202410,0010464,240014,M,복리,1,1.2,1.2
030300,202410,0010464,240014,M,복리,3,3.0,3.0
030300,202410,0010464,240014,M,복리,6,3.5,3.5
030300,202410,0010464,240014,M,복리,12,3.6,3.6
030300,202410,0010464,240014,M,복리,24,3.0,3.0
030300,202410,0010464,240016,S,단리,1,1.2,1.2
030300,202410,0010464,240016,S,단리,3,3.0,3.0
030300,202410,0010464,240016,S,단리,6,3.5,3.5
030300,202410,0010464,240016,S,단리,12,3.6,3.6
030300,202410,0010464,240016,S,단리,24,3.0,3.0
030300,202410,0010464,240016,M,복리,1,1.2,1.2
030300,202410,0010464,240016,M,복리,3,3.0,3.0
030300,202410,0010464,240016,M,복리,6,3.5,3.5
030300,202410,0010464,240016,M,복리,12,3.6,3.6
030300,202410,0010464,240016,M,복리,24,3.0,3.0
030300,202410,0010467,240000,S,단리,1,2.0,2.0
030300,202410,0010467,240000,S,단리,3,2.5,2.5
030300,202410,0010467,240000,S,단리,6,3.0,3.0
030300,202410,0010467,240000,S,단리,12,3.5,3.5
030300,202410,0010467,240000,S,단리,24,3.0,3.0
030300,202410,0010467,240000,S,단리,36,3.0,3.0
030300,202410,0010467,240000,M,복리,1,2.0,2.0
030300,202410,0010467,240000,M,복리,3,2.5,2.5
030300,202410,0010467,240000,M,복리,6,3.0,3.0
030300,202410,0010467,240000,M,복리,12,3.5,3.5
030300,202410,0010467,240000,M,복리,24,3.0,3.0
030300,202410,0010467,240000,M,복리,36,3.0,3.0
030300,202410,0010467,241000,S,단리,1,2.0,2.0
030300,202410,0010467,241000,S,단리,3,2.5,2.5
030300,202410,0010467,241000,S,단리,6,3.0,3.0
030300,202410,0010467,241000,S,단리,12,3.6,3.6
030300,202410,0010467,241000,S,단리,24,3.0,3.0
030300,202410,0010467,241000,S,단리,36,3.0,3.0
030300,202410,0010467,241000,M,복리,1,2.0,2.0
030300,202410,0010467,241000,M,복리,3,2.5,2.5
030300,202410,0010467,241000,M,복리,6,3.0,3.0
030300,202410,0010467,241000,M,복리,12,3.6,3.6
030300,202410,0010467,241000,M,복리,24,3.0,3.0
030300,202410,0010467,241000,M,복리,36,3.0,3.0
030300,202410,0010467,241100,S,단리,1,2.0,2.0
030300,202410,0010467,241100,S,단리,3,2.5,2.5
030300,202410,0010467,241100,S,단리,6,3.0,3.0
030300,202410,0010467,241100,S,단리,12,3.6,3.6
030300,202410,0010467,241100,S,단리,24,3.0,3.0
030300,202410,0010467,241100,S,단리,36,3.0,3.0
030300,202410,0010467,241100,M,복리,1,2.0,2.0
030300,202410,0010467,241100,M,복리,3,2.5,2.5
030300,202410,0010467,241100,M,복리,6,3.0,3.0
030300,202410,0010467,241100,M,복리,12,3.6,3.6
030300,202410,0010467,241100,M,복리,24,3.0,3.0
030300,202410,0010467,241100,M,복리,36,3.0,3.0
030300,202410,0010467,242000,S,단리,12,3.6,3.6
030300,202410,0010467,242000,M,복리,12,3.6,3.6
030300,202410,0010467,243000,S,단리,12,3.6,3.6
030300,202410,0010467,243000,M,복리,12,3.6,3.6
030300,202410,0010467,243100,S,단리,12,3.6,3.6
030300,202410,0010467,243100,M,복리,12,3.6,3.6
030300,202410,0010468,240002,S,단리,1,2.5,2.5
030300,202410,0010468,240002,S,단리,3,2.7,2.7
030300,202410,0010468,240002,S,단리,6,3.0,3.0
030300,202410,0010468,240002,S,단리,12,3.6,3.6
030300,202410,0010468,240002,S,단리,24,2.4,2.4
030300,202410,0010468,240002,S,단리,36,2.4,2.4
030300,202410,0010468,240002,M,복리,1,2.5,2.5
030300,202410,0010468,240002,M,복리,3,2.7,2.7
030300,202410,0010468,240002,M,복리,6,3.0,3.0
030300,202410,0010468,240002,M,복리,12,3.6,3.6
030300,202410,0010468,240002,M,복리,24,2.4,2.4
030300,202410,0010468,240002,M,복리,36,2.4,2.4
030300,202410,0010468,240025,S,단리,1,2.5,2.5
030300,202410,0010468,240025,S,단리,3,2.7,2.7
030300,202410,0010468,240025,S,단리,6,3.0,3.0
030300,202410,0010468,240025,S,단리,12,3.6,3.6
030300,202410,0010468,240025,S,단리,24,2.5,2.5
030300,202410,0010468,240025,S,단리,36,2.5,2.5
030300,202410,0010468,240025,M,복리,1,2.5,2.5
030300,202410,0010468,240025,M,복리,3,2.7,2.7
030300,202410,0010468,240025,M,복리,6,3.0,3.0
030300,202410,0010468,240025,M,복리,12,3.6,3.6
030300,202410,0010468,240025,M,복리,24,2.5,2.5
030300,202410,0010468,240025,M,복리,36,2.5,2.5
030300,202410,0010468,240027,S,단리,12,3.7,3.7
030300,202410,0010468,240027,M,복리,12,3.7,3.7
030300,202410,0010468,240031,S,단리,12,3.7,3.7
030300,202410,0010468,240031,M,복리,12,3.7,3.7
030300,202410,0010468,240050,S,단리,12,3.7,3.7
030300,202410,0010468,240050,S,단리,24,2.5,2.5
030300,202410,0010468,240050,S,단리,36,2.5,2.5
030300,202410,0010468,240050,M,복리,12,3.7,3.7
030300,202410,0010468,240050,M,복리,24,2.5,2.5
030300,202410,0010468,240050,M,복리,36,2.5,2.5
030300,202410,0010468,240901,S,단리,1,2.5,2.5
030300,202410,0010468,240901,S,단리,3,2.7,2.7
030300,202410,0010468,240901,S,단리,6,3.0,3.0
030300,202410,0010468,240901,S,단리,12,3.6,3.6
030300,202410,0010468,240901,S,단리,24,2.5,2.5
030300,202410,0010468,240901,S,단리,36,2.5,2.5
030300,202410,0010468,240901,M,복리,1,2.5,2.5
030300,202410,0010468,240901,M,복리,3,2.7,2.7
030300,202410,0010468,240901,M,복리,6,3.0,3.0
030300,202410,0010468,240901,M,복리,12,3.6,3.6
030300,202410,0010468,240901,M,복리,24,2.5,2.5
030300,202410,0010468,240901,M,복리,36,2.5,2.5
030300,202410,0010471,24-0001,S,단리,1,2.0,2.0
030300,202410,0010471,24-0001,S,단리,3,2.3,2.3
030300,202410,0010471,24-0001,S,단리,6,2.8,2.8
030300,202410,0010471,24-0001,S,단리,12,3.3,3.3
030300,202410,0010471,24-0001,S,단리,24,2.8,2.8
030300,202410,0010471,24-0001,S,단리,36,2.5,2.5
030300,202410,0010471,24-0001,M,복리,1,2.0,2.0
030300,202410,0010471,24-0001,M,복리,3,2.3,2.3
030300,202410,0010471,24-0001,M,복리,6,2.8,2.8
030300,202410,0010471,24-0001,M,복리,12,3.3,3.3
030300,202410,0010471,24-0001,M,복리,24,2.8,2.8
030300,202410,0010471,24-0001,M,복리,36,2.5,2.5
030300,202410,0010471,24-0055,S,단리,12,3.4,3.4
030300,202410,0010471,24-0055,M,복리,12,3.4,3.4
030300,202410,0010471,24-0059,S,단리,12,3.4,3.4
030300,202410,0010471,24-0059,M,복리,12,3.4,3.4
030300,202410,0010471,24-0061,S,단리,1,2.0,2.0
030300,202410,0010471,24-0061,S,단리,3,2.3,2.3
030300,202410,0010471,24-0061,S,단리,6,2.8,2.8
030300,202410,0010471,24-0061,S,단리,12,3.3,3.3
030300,202410,0010471,24-0061,S,단리,24,2.8,2.8
030300,202410,0010471,24-0061,S,단리,36,2.5,2.5
030300,202410,0010471,24-0061,M,복리,1,2.0,2.0
030300,202410,0010471,24-0061,M,복리,3,2.3,2.3
030300,202410,0010471,24-0061,M,복리,6,2.8,2.8
030300,202410,0010471,24-0061,M,복리,12,3.3,3.3
030300,202410,0010471,24-0061,M,복리,24,2.8,2.8
030300,202410,0010471,24-0061,M,복리,36,2.5,2.5
030300,202410,0010471,24-0069,M,복리,1,2.9,2.9
030300,202410,0010471,24-0069,M,복리,3,3.0,3.0
030300,202410,0010471,24-0069,M,복리,6,3.1,3.1
030300,202410,0010471,24-0069,M,복리,12,3.2,3.2
030300,202410,0010471,24-0069,M,복리,24,2.8,2.8
030300,202410,0010471,24-0069,M,복리,36,2.5,2.5
030300,202410,0010471,24-0071,M,복리,1,2.9,2.9
030300,202410,0010471,24-0071,M,복리,3,3.0,3.0
030300,202410,0010471,24-0071,M,복리,6,3.1,3.1
030300,202410,0010471,24-0071,M,복리,12,3.2,3.2
